,CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
2178,EU-28,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,23,
2179,EU-28,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,26,
2180,EU-28,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,28,
2181,EU-28,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,16,
2182,EU-28,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,6,
2183,EU-28,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
2184,North Macedonia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,:, [1] 
2185,North Macedonia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,:, [1] 
2186,North Macedonia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,:, [1] 
2187,North Macedonia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
2188,North Macedonia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
2189,Serbia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,12,‡
2190,Serbia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,15,‡
2191,Serbia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,26,‡
2192,Serbia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,42,
2193,Serbia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,5,‡
2194,Ireland,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,31,
2195,Ireland,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,36,
2196,Ireland,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,11,
2197,Ireland,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,2,‡
2198,Italy,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,20,
2199,Italy,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,35,
2200,Italy,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,33,
2201,Italy,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,9,
2202,Italy,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,3,‡
2203,Italy,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
2204,Lithuania,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,4,‡
2205,Lithuania,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,11,
2206,Lithuania,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,45,
2207,Lithuania,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,29,
2208,Croatia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,:, [1] 
2209,Croatia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
2210,Croatia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
2211,Croatia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,:, [1] 
2212,Hungary,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,24,‡
2213,Hungary,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,15,‡
2214,Hungary,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,47,‡
2215,Hungary,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,10,‡
2216,Hungary,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,3,‡
2217,Hungary,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
2218,Ireland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,8,‡
2219,Ireland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,15,‡
2220,Ireland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,30,‡
2221,Ireland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,30,‡
2222,Ireland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,17,‡
2223,Ireland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
2224,Italy,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,19,
2225,Italy,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,26,
2226,Italy,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,33,
2227,Italy,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,15,‡
2228,Italy,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,7,‡
2229,Italy,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
2230,Lithuania,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,23,‡
2231,Lithuania,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,16,‡
2232,Lithuania,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,24,‡
2233,Poland,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,41,
2234,Poland,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,26,
2235,Poland,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,21,
2236,Poland,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,9,
2237,Poland,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,1,‡
2238,Poland,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
2239,Portugal,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,7,‡
2240,Portugal,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,10,
2241,Portugal,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,47,
2242,Latvia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,:, [1] 
2243,Latvia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,:, [1] 
2244,Latvia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
2245,Latvia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
2246,Latvia,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,:, [1] 
2247,Malta,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,:, [1] 
2248,Malta,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,:, [1] 
2249,Malta,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,:, [1] 
2250,Malta,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,:, [1] 
2251,Malta,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,:, [1] 
2252,Malta,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,:, [1] 
2253,Netherlands,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,18,‡
2254,Netherlands,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,29,
2255,Netherlands,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,37,
2256,Netherlands,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,9,‡
2257,Netherlands,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,4,‡
2258,Netherlands,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,3,‡
2259,Poland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,39,
2260,Poland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,31,
2261,Poland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,19,
2262,Poland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,9,‡
2263,Poland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,3,‡
2264,Poland,Intersex people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
2265,Slovakia,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,18,
2266,Austria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,2,
2267,Austria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,11,
2268,Austria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,45,
2269,Austria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,32,
2270,Austria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,7,
2271,Austria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
2272,Belgium,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,10,
2273,Belgium,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,40,
2274,Belgium,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,36,
2275,Belgium,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,12,
2276,Belgium,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,2,
2277,Belgium,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
2278,Bulgaria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,11,
2279,Bulgaria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,21,
2280,Bulgaria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,44,
2281,Bulgaria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,19,
2282,Bulgaria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,4,
2283,Bulgaria,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
2284,Cyprus,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,3,‡
2285,Cyprus,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,8,
2286,Cyprus,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,39,
2287,Cyprus,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,34,
2288,Cyprus,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,16,
2289,Cyprus,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
2290,Czechia,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,1,‡
2291,Czechia,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,4,
2292,Czechia,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,39,
2293,Czechia,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,33,
2294,Czechia,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,22,
2295,Czechia,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
2296,Germany,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,7,
2297,Germany,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,29,
2298,Germany,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,39,
2299,Germany,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,20,
2300,Germany,Gay men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,4,
2301,Austria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,3,‡
2302,Austria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,13,
2303,Austria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,46,
2304,Austria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,30,
2305,Austria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,4,‡
2306,Austria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,3,‡
2307,Belgium,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,7,‡
2308,Belgium,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,27,
2309,Belgium,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,55,
2310,Belgium,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,9,
2311,Belgium,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,1,‡
2312,Belgium,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
2313,Bulgaria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,13,
2314,Bulgaria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,24,
2315,Bulgaria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,38,
2316,Bulgaria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,22,
2317,Bulgaria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,3,‡
2318,Bulgaria,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
2319,Cyprus,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,5,‡
2320,Cyprus,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,15,‡
2321,Cyprus,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,41,
2322,Cyprus,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,30,
2323,Cyprus,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,7,‡
2324,Cyprus,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,2,‡
2325,Czechia,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,1,‡
2326,Czechia,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,7,
2327,Czechia,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,39,
2328,Czechia,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,39,
2329,Czechia,Bisexual women,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,13,
2330,Austria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,2,‡
2331,Austria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,10,‡
2332,Austria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,34,
2333,Austria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,42,
2334,Austria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,13,‡
2335,Austria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
2336,Belgium,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,8,‡
2337,Belgium,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,27,
2338,Belgium,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,41,
2339,Belgium,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,19,
2340,Belgium,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,3,‡
2341,Belgium,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,2,‡
2342,Bulgaria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,12,
2343,Bulgaria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,15,
2344,Bulgaria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,47,
2345,Bulgaria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,18,
2346,Bulgaria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,8,‡
2347,Bulgaria,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
2348,Cyprus,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,0,‡
2349,Cyprus,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,10,‡
2350,Cyprus,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,35,‡
2351,Cyprus,Bisexual men,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,28,‡
2352,Austria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,6,‡
2353,Austria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,19,
2354,Austria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,48,
2355,Austria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,19,
2356,Austria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,4,‡
2357,Austria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,4,‡
2358,Belgium,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,9,
2359,Belgium,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,35,
2360,Belgium,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,41,
2361,Belgium,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,13,
2362,Belgium,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,1,‡
2363,Belgium,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,1,‡
2364,Bulgaria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,17,
2365,Bulgaria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,29,
2366,Bulgaria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,40,
2367,Bulgaria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,10,‡
2368,Bulgaria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a lot,4,‡
2369,Bulgaria,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Do not know,0,‡
2370,Cyprus,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a lot,6,‡
2371,Cyprus,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Increased a little,13,‡
2372,Cyprus,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Stayed the same,42,‡
2373,Cyprus,Trans people,All,DEXind_b2,"In the past five years has violence against LGBTI people increased, stayed the same or decreased in the country where you live?",Decreased a little,20,‡
