,CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
4794,Slovakia,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,24,
4795,Slovakia,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,34,
4796,Slovakia,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,39,
4797,United Kingdom,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,12,
4798,United Kingdom,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,40,
4799,United Kingdom,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,27,
4800,United Kingdom,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,21,
4801,EU-28,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,8,
4802,EU-28,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,28,
4803,EU-28,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,33,
4804,EU-28,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,32,
4805,North Macedonia,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,11,‡
4806,North Macedonia,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,10,‡
4807,North Macedonia,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,27,‡
4808,North Macedonia,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,52,‡
4809,Serbia,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,7,‡
4810,Serbia,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,11,‡
4811,Serbia,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,43,
4812,Serbia,Trans people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,39,
4813,Estonia,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,:, [1]
4814,Greece,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,6,‡
4815,Greece,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,26,‡
4816,Greece,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,49,‡
4817,Greece,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,19,‡
4818,Spain,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,23,‡
4819,Spain,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,33,‡
4820,Spain,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,24,‡
4821,Spain,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,20,‡
4822,Finland,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,:, [1]
4823,Finland,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,:, [1]
4824,Finland,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,:, [1]
4825,Finland,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,:, [1]
4826,France,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,3,‡
4827,France,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,19,‡
4828,France,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,41,‡
4829,France,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,37,‡
4830,Croatia,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,:, [1]
4831,Croatia,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,:, [1]
4832,Croatia,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,:, [1]
4833,Croatia,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,:, [1]
4834,Hungary,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,4,‡
4835,Hungary,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,12,‡
4836,Hungary,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,28,‡
4837,Hungary,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,56,‡
4838,Ireland,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,:, [1]
4839,Ireland,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,:, [1]
4840,Ireland,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,:, [1]
4841,Ireland,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,:, [1]
4842,Italy,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,11,‡
4843,Italy,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,12,‡
4844,Italy,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,50,
4845,Italy,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,27,‡
4846,Lithuania,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,:, [1]
4847,Lithuania,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,:, [1]
4848,Lithuania,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,:, [1]
4849,Lithuania,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,:, [1]
4850,Luxembourg,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,:, [1]
4851,Luxembourg,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,33,
4852,Luxembourg,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,28,
4853,Luxembourg,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,31,
4854,Latvia,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,3,‡
4855,Latvia,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,14,
4856,Latvia,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,33,
4857,Latvia,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,51,
4858,Malta,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,18,
4859,Malta,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,36,
4860,Malta,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,22,
4861,Malta,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,24,
4862,Netherlands,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,16,
4863,Netherlands,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,35,
4864,Netherlands,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,26,
4865,Netherlands,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,23,
4866,Poland,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,4,
4867,Poland,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,18,
4868,Poland,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,33,
4869,Poland,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,45,
4870,Portugal,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,9,
4871,Portugal,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,37,
4872,Portugal,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,32,
4873,Portugal,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,21,
4874,Romania,Gay men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,9,
4875,Austria,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,3,‡
4876,Austria,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,35,
4877,Austria,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,32,
4878,Austria,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,30,
4879,Belgium,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,7,‡
4880,Belgium,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,35,
4881,Belgium,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,29,
4882,Belgium,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,29,
4883,Bulgaria,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,8,‡
4884,Bulgaria,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,27,
4885,Bulgaria,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,32,
4886,Bulgaria,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,34,
4887,Cyprus,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,8,‡
4888,Cyprus,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,20,‡
4889,Cyprus,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,56,
4890,Cyprus,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,16,‡
4891,Czechia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,6,‡
4892,Czechia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,21,
4893,Czechia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,34,
4894,Czechia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,39,
4895,Germany,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,7,
4896,Germany,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,32,
4897,Germany,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,32,
4898,Germany,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,28,
4899,Denmark,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,12,
4900,Denmark,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,27,
4901,Denmark,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,33,
4902,Denmark,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,29,
4903,Estonia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,4,‡
4904,Estonia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,27,
4905,Estonia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,40,
4906,Austria,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,:, [1]
4907,Austria,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,:, [1]
4908,Belgium,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,11,‡
4909,Belgium,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,20,‡
4910,Belgium,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,40,‡
4911,Belgium,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,29,‡
4912,Bulgaria,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,:, [1]
4913,Bulgaria,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,:, [1]
4914,Bulgaria,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,:, [1]
4915,Bulgaria,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,:, [1]
4916,Cyprus,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,:, [1]
4917,Cyprus,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,:, [1]
4918,Cyprus,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,:, [1]
4919,Cyprus,Intersex people,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,:, [1]
4920,Malta,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,19,‡
4921,Malta,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,30,‡
4922,Malta,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,31,‡
4923,Malta,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,19,‡
4924,Netherlands,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,7,‡
4925,Netherlands,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,29,
4926,Netherlands,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,35,
4927,Netherlands,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,28,
4928,Poland,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,4,
4929,Poland,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,20,
4930,Poland,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,32,
4931,Poland,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,44,
4932,Portugal,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,7,
4933,Portugal,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,31,
4934,Portugal,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,38,
4935,Portugal,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,24,
4936,Romania,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,5,‡
4937,Romania,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,10,
4938,Romania,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,45,
4939,Romania,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,40,
4940,Sweden,Bisexual men,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,11,
4941,Lithuania,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,36,
4942,Lithuania,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,31,
4943,Luxembourg,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,7,‡
4944,Luxembourg,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,43,‡
4945,Luxembourg,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,32,‡
4946,Luxembourg,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,18,‡
4947,Latvia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,5,‡
4948,Latvia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,13,‡
4949,Latvia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,29,
4950,Latvia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,53,
4951,Malta,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,11,‡
4952,Malta,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,36,
4953,Malta,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,31,
4954,Malta,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,22,‡
4955,Netherlands,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,8,‡
4956,Netherlands,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,37,
4957,Netherlands,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,29,
4958,Netherlands,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,26,
4959,Poland,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,3,
4960,Poland,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,18,
4961,Poland,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,34,
4962,Poland,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,45,
4963,Portugal,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,4,
4964,Portugal,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,30,
4965,Portugal,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,40,
4966,Portugal,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,26,
4967,Romania,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,8,
4968,Romania,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,28,
4969,Romania,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,41,
4970,Romania,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,22,
4971,Sweden,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,7,‡
4972,Sweden,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,40,
4973,Sweden,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,35,
4974,Sweden,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,18,
4975,Slovenia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,1,‡
4976,Slovenia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,27,
4977,Slovenia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,38,
4978,Slovenia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,34,
4979,Slovakia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,3,‡
4980,Slovakia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,21,
4981,Slovakia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Rarely,46,
4982,Slovakia,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Never,30,
4983,United Kingdom,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Always,11,
4984,United Kingdom,Bisexual women,All,DEXc7_b,"In the past 5 years have you heard or seen anyone at work support, protect or promote the rights of LGBTI people at work?",Often,38,
