CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
Czechia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,28,
Czechia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,33,‡
Czechia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,33,‡
Czechia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,0,‡
Czechia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Germany,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Germany,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,1,‡
Germany,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,2,
Germany,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,6,
Germany,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,20,
Germany,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,24,
Germany,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,42,
Germany,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,5,
Germany,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Denmark,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Denmark,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Denmark,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,2,‡
Denmark,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,3,‡
Denmark,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,28,
Denmark,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,22,
Denmark,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,43,
Denmark,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,2,‡
Denmark,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Estonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Estonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Estonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,15,‡
Estonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,23,‡
Estonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,21,‡
Estonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,21,‡
Estonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,17,‡
Estonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,0,‡
Estonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,2,‡
Greece,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,1,‡
Greece,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,1,‡
Greece,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,5,‡
Greece,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,10,‡
Greece,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,19,
Greece,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,33,‡
Greece,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,31,‡
Greece,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,0,‡
Greece,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Spain,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,1,‡
Spain,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,3,‡
Spain,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,3,
Spain,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,11,
Spain,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,29,
Spain,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,29,
Spain,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,18,‡
Spain,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,6,‡
Spain,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Finland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Finland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Finland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,0,‡
Finland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,2,‡
Finland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,21,
Finland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,39,
Finland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,37,
Finland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,1,‡
Finland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
France,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
France,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
France,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,0,‡
France,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,2,‡
France,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,23,
France,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,18,
France,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,49,
France,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,7,‡
France,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Croatia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,:, [1] 
Croatia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,:, [1] 
Croatia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,:, [1] 
Croatia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,:, [1] 
Croatia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,:, [1] 
Croatia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,:, [1] 
Croatia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,:, [1] 
Croatia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,:, [1] 
Croatia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,:, [1] 
Hungary,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Hungary,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Hungary,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,1,‡
Hungary,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,4,‡
Hungary,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,28,
Hungary,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,21,‡
Hungary,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,43,‡
Hungary,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,2,‡
Hungary,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,1,‡
Ireland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Ireland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,1,‡
Ireland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,2,‡
Ireland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,10,‡
Ireland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,36,
Ireland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,13,‡
Ireland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,39,‡
Ireland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,0,‡
Ireland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Italy,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Italy,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Italy,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,0,‡
Italy,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,1,‡
Italy,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,19,
Italy,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,42,‡
Italy,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,35,‡
Italy,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,2,‡
Italy,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Lithuania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Lithuania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Lithuania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,29,‡
Lithuania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,30,‡
Lithuania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,23,‡
Lithuania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,7,‡
Lithuania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,6,‡
Lithuania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,0,‡
Lithuania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,6,‡
Luxembourg,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,:, [1] 
Luxembourg,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,:, [1] 
Luxembourg,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,:, [1] 
Luxembourg,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,:, [1] 
Luxembourg,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,:, [1] 
Luxembourg,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,:, [1] 
Luxembourg,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,:, [1] 
Luxembourg,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,:, [1] 
Luxembourg,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,:, [1] 
Latvia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,:, [1] 
Latvia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,:, [1] 
Latvia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,:, [1] 
Latvia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,:, [1] 
Latvia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,:, [1] 
Latvia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,:, [1] 
Latvia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,:, [1] 
Latvia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,:, [1] 
Latvia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,:, [1] 
Malta,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,1,‡
Malta,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Malta,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,6,‡
Malta,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,27,‡
Malta,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,21,‡
Malta,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,27,‡
Malta,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,18,‡
Malta,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,0,‡
Malta,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Netherlands,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Netherlands,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Netherlands,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,3,‡
Netherlands,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,9,
Netherlands,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,26,
Netherlands,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,21,
Netherlands,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,32,
Netherlands,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,8,‡
Netherlands,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Poland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Poland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Poland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,4,‡
Poland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,4,
Poland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,41,
Poland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,26,
Poland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,24,‡
Poland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,0,‡
Poland,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Portugal,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Portugal,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,1,‡
Portugal,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,1,‡
Portugal,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,34,‡
Portugal,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,28,
Portugal,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,10,‡
Portugal,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,24,‡
Portugal,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,0,‡
Portugal,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,1,‡
Romania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,1,‡
Romania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Romania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,17,‡
Romania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,4,‡
Romania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,37,‡
Romania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,33,‡
Romania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,8,‡
Romania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,0,‡
Romania,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Sweden,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Sweden,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Sweden,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,3,‡
Sweden,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,5,‡
Sweden,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,25,
Sweden,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,31,
Sweden,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,30,
Sweden,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,6,‡
Sweden,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
Slovenia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,:, [1] 
Slovenia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,:, [1] 
Slovenia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,:, [1] 
Slovenia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,:, [1] 
Slovenia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,:, [1] 
Slovenia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,:, [1] 
Slovenia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,:, [1] 
Slovenia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,:, [1] 
Slovenia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,:, [1] 
Slovakia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,‡
Slovakia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
Slovakia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,14,‡
Slovakia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,28,‡
Slovakia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,32,‡
Slovakia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,18,‡
Slovakia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,5,‡
Slovakia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,3,‡
Slovakia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
United Kingdom,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,1,‡
United Kingdom,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,‡
United Kingdom,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,3,
United Kingdom,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,8,
United Kingdom,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,20,
United Kingdom,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,19,
United Kingdom,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,40,
United Kingdom,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,9,
United Kingdom,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
EU-28,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,5y.o. or less,0,
EU-28,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,6-9y.o.,0,
EU-28,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,3,
EU-28,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,7,
EU-28,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,24,
EU-28,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,24,
EU-28,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,35-54y.o.,37,
EU-28,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,55y.o. or more,5,
EU-28,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,Prefer not to say,0,‡
North Macedonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,10-14y.o.,:, [1] 
North Macedonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,15-17y.o.,:, [1] 
North Macedonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,18-24y.o.,:, [1] 
North Macedonia,Trans people,All,DEXtr4,At what age did the intervention to change your body so it better matches your gender identity take place for the first time?,25-34y.o.,:, [1] 
