CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
Netherlands,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,0,‡
Netherlands,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,0,‡
Poland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Poland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Poland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Poland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Poland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Poland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Poland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Poland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Poland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Poland,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Portugal,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Portugal,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Portugal,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Portugal,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Portugal,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Portugal,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Portugal,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Portugal,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Portugal,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Portugal,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Romania,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Romania,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Romania,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Romania,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Romania,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Romania,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Romania,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Romania,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Romania,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Romania,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Sweden,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Sweden,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Sweden,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Sweden,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Sweden,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Sweden,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Sweden,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Sweden,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Sweden,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Sweden,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
Slovakia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Slovakia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,:, [1] 
Slovakia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Slovakia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Slovakia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,:, [1] 
Slovakia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,:, [1] 
Slovakia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Slovakia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,:, [1] 
Slovakia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,:, [1] 
Slovakia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,:, [1] 
United Kingdom,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,23,‡
United Kingdom,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,2,‡
United Kingdom,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,10,‡
United Kingdom,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,5,‡
United Kingdom,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,32,‡
United Kingdom,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,7,‡
United Kingdom,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,20,‡
United Kingdom,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,3,‡
United Kingdom,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,0,‡
United Kingdom,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,0,‡
EU-28,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,21,
EU-28,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,6-9 years,5,‡
EU-28,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,8,
EU-28,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,11,
EU-28,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,18-24 years,26,
EU-28,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,25-34 years,15,
EU-28,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,13,
EU-28,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,55 or more years,1,‡
EU-28,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Prefer not say,0,‡
EU-28,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,Dont know,1,‡
North Macedonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
North Macedonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
North Macedonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
North Macedonia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Serbia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,0-5 years,:, [1] 
Serbia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,10-14 years,:, [1] 
Serbia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,15-17 years,:, [1] 
Serbia,Intersex people,All,DEXindx3,How old were you when the first medical treatment or intervention to modify your sex characteristics took place?,35-54 years,:, [1] 
Austria,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Austria,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Belgium,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Belgium,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Bulgaria,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Bulgaria,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Cyprus,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Cyprus,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Czechia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Czechia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Germany,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,54,
Germany,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,46,
Denmark,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Denmark,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Estonia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Estonia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Greece,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Greece,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Spain,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,66,‡
Spain,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,34,‡
Finland,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Finland,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
France,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,45,‡
France,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,55,‡
Croatia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Croatia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Hungary,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Hungary,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Ireland,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Ireland,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Italy,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Italy,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Lithuania,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Lithuania,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Luxembourg,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Luxembourg,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Latvia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Latvia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Malta,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Malta,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Netherlands,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,39,‡
Netherlands,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,61,‡
Poland,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Poland,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Portugal,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Portugal,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Romania,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Romania,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Sweden,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Sweden,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Slovakia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Slovakia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
United Kingdom,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,44,
United Kingdom,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,56,
EU-28,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,49,
EU-28,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,51,
North Macedonia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
North Macedonia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Serbia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,Fully informed consent,:, [1] 
Serbia,Intersex people,All,DEXindx4,Provision of informed consent before first medical treatment or intervention to modify sex characteristics,No fully informed conset,:, [1] 
Austria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,31,‡
Austria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,41,‡
Austria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,48,‡
Austria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,1,‡
Austria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,20,‡
Austria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,0,‡
Belgium,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,23,‡
Belgium,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,37,‡
Belgium,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,35,‡
Belgium,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,4,‡
Belgium,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,31,‡
Belgium,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,0,‡
Bulgaria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,:, [1] 
Bulgaria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,:, [1] 
Bulgaria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,:, [1] 
Bulgaria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,:, [1] 
Bulgaria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,:, [1] 
Bulgaria,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,:, [1] 
Cyprus,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,:, [1] 
Cyprus,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,:, [1] 
Cyprus,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,:, [1] 
Cyprus,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,:, [1] 
Cyprus,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,:, [1] 
Cyprus,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,:, [1] 
Czechia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,9,‡
Czechia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,13,‡
Czechia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,36,‡
Czechia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,0,‡
Czechia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,44,‡
Czechia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,3,‡
Germany,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,23,
Germany,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,26,
Germany,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,34,
Germany,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,8,
Germany,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,34,
Germany,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,0,‡
Denmark,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,:, [1] 
Denmark,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,:, [1] 
Denmark,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,:, [1] 
Denmark,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,:, [1] 
Denmark,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,:, [1] 
Denmark,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,:, [1] 
Estonia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,:, [1] 
Estonia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,:, [1] 
Estonia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,:, [1] 
Estonia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,:, [1] 
Estonia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,:, [1] 
Estonia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,:, [1] 
Greece,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,4,‡
Greece,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,10,‡
Greece,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,12,‡
Greece,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,0,‡
Greece,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,81,
Greece,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,0,‡
Spain,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,10,‡
Spain,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,14,
Spain,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,34,
Spain,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,8,‡
Spain,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,45,
Spain,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,0,‡
Finland,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,17,‡
Finland,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,51,‡
Finland,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,32,‡
Finland,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,10,‡
Finland,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,21,‡
Finland,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,0,‡
France,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,14,‡
France,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,25,
France,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,32,
France,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,1,‡
France,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,49,
France,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,0,‡
Croatia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,:, [1] 
Croatia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,:, [1] 
Croatia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of secondary characteristics and anatomical features such as muscle ma,:, [1] 
Croatia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Other,:, [1] 
Croatia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,None of these,:, [1] 
Croatia,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Prefer not to say,:, [1] 
Hungary,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of sexual anatomy and/or reproductive organs,18,‡
Hungary,Intersex people,All,DEXix1,What type of variation of your sex characteristics do you have (or were you treated for)?,Variation of chromosomes and/or hormonal patterns,30,‡
