,CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
2811,Austria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),12,
2812,Austria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,6,
2813,Austria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,3,
2814,Austria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,5,
2815,Austria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,80,
2816,Austria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2817,Belgium,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),13,
2818,Belgium,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,4,
2819,Belgium,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,2,
2820,Belgium,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,10,
2821,Belgium,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,75,
2822,Belgium,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2823,Bulgaria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),5,
2824,Bulgaria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,3,
2825,Bulgaria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,2,‡
2826,Bulgaria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,3,
2827,Bulgaria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,89,
2828,Austria,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,7,
2829,Austria,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,13,
2830,Austria,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,72,
2831,Austria,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2832,Belgium,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),5,
2833,Belgium,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,5,
2834,Belgium,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,13,
2835,Belgium,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,15,
2836,Belgium,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,67,
2837,Belgium,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2838,Bulgaria,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),6,‡
2839,Bulgaria,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,7,‡
2840,Bulgaria,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,4,‡
2841,Bulgaria,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,11,‡
2842,Bulgaria,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,75,
2843,Bulgaria,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,1,‡
2844,Cyprus,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),5,‡
2845,Cyprus,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,8,‡
2846,Cyprus,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,5,‡
2847,Cyprus,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,18,‡
2848,Cyprus,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,71,‡
2849,Finland,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,14,‡
2850,Finland,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,23,‡
2851,Finland,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,53,‡
2852,Finland,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2853,France,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),20,‡
2854,France,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,1,‡
2855,France,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,15,‡
2856,France,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,6,‡
2857,France,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,65,
2858,France,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2859,Croatia,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),:, [1] 
2860,Croatia,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,:, [1] 
2861,Croatia,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,:, [1] 
2862,Croatia,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,:, [1] 
2863,Croatia,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,:, [1] 
2864,Croatia,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,:, [1] 
2865,Hungary,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),11,‡
2866,Hungary,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,7,‡
2867,Hungary,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,11,‡
2868,Hungary,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,18,‡
2869,Hungary,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,60,‡
2870,Hungary,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2871,Ireland,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),9,‡
2872,Ireland,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,17,‡
2873,Ireland,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,23,‡
2874,Ireland,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,9,‡
2875,Greece,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,10,
2876,Greece,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,6,
2877,Greece,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,4,
2878,Greece,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,82,
2879,Greece,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2880,Spain,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),7,
2881,Spain,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,4,
2882,Spain,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,6,
2883,Spain,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,15,
2884,Spain,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,71,
2885,Spain,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,1,‡
2886,Finland,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),4,
2887,Finland,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,12,
2888,Finland,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,11,
2889,Finland,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,19,‡
2890,Italy,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),5,
2891,Italy,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,7,
2892,Italy,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,7,
2893,Italy,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,12,
2894,Italy,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,77,
2895,Italy,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2896,Bulgaria,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2897,Cyprus,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),7,
2898,Cyprus,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,3,‡
2899,Cyprus,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,2,‡
2900,Cyprus,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,3,‡
2901,Cyprus,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,86,
2902,Cyprus,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2903,Spain,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2904,Czechia,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),5,
2905,Czechia,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,3,
2906,Czechia,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,2,
2907,Czechia,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,8,
2908,Czechia,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,82,
2909,Lithuania,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),6,‡
2910,Lithuania,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,9,‡
2911,Lithuania,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,4,‡
2912,Lithuania,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,7,‡
2913,Lithuania,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,76,
2914,Lithuania,Trans people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2915,Finland,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),4,‡
2916,Spain,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,69,
2917,Germany,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,3,
2918,Ireland,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,56,‡
2919,Germany,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),10,
2920,Germany,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,3,
2921,Greece,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,‡
2922,Czechia,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,1,‡
2923,Germany,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,79,
2924,Germany,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Dont know,0,
2925,Spain,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,13,‡
2926,Germany,Gay men,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",Other minority group,7,
2927,Spain,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A religious minority,2,‡
2928,Greece,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",None of the above,72,
2929,Spain,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",An ethnic minority (including of migrant background),7,‡
2930,Spain,Intersex people,All,DEXh15,"In the country where you live, do you consider yourself to be part of any of the following groups, other than LGBTI?",A minority in terms of disability,9,‡
2931,Poland,Gay men,All,DEXh16,"What is your religion, if any?",Buddhist,1,
2932,Poland,Gay men,All,DEXh16,"What is your religion, if any?",Prefer not to say,0,‡
2933,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Catholic,36,
2934,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",Any other religion,4,
2935,Poland,Gay men,All,DEXh16,"What is your religion, if any?",Any other religion,2,
2936,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",No religion,55,
2937,Poland,Gay men,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
2938,Romania,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Protestant,5,
2939,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Protestant,1,
2940,Romania,Gay men,All,DEXh16,"What is your religion, if any?",No religion,29,
2941,Romania,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Catholic,9,
2942,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",Buddhist,1,‡
2943,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Protestant,0,‡
2944,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",Prefer not to say,0,‡
2945,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Other,0,‡
2946,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",Jewish,0,‡
2947,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",Islam,0,‡
2948,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",Sikh,0,‡
2949,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Orthodox,0,‡
2950,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Other,2,
2951,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",Jewish,0,‡
2952,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",Islam,0,‡
2953,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",Sikh,0,‡
2954,Portugal,Gay men,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
2955,Poland,Gay men,All,DEXh16,"What is your religion, if any?",Sikh,0,‡
2956,Latvia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Orthodox,5,‡
2957,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Orthodox,3,‡
2958,Latvia,Bisexual women,All,DEXh16,"What is your religion, if any?",Jewish,1,‡
2959,Latvia,Bisexual women,All,DEXh16,"What is your religion, if any?",Islam,0,‡
2960,Latvia,Bisexual women,All,DEXh16,"What is your religion, if any?",Sikh,0,‡
2961,Latvia,Bisexual women,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
2962,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
2963,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",Buddhist,3,‡
2964,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",Any other religion,4,‡
2965,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",Prefer not to say,0,‡
2966,Latvia,Bisexual women,All,DEXh16,"What is your religion, if any?",No religion,72,
2967,Latvia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Catholic,8,‡
2968,Latvia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Protestant,6,‡
2969,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Catholic,24,‡
2970,Latvia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Other,2,‡
2971,Greece,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Protestant,0,‡
2972,Greece,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Orthodox,49,
2973,Greece,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Other,2,
2974,Greece,Gay men,All,DEXh16,"What is your religion, if any?",Jewish,0,‡
2975,Romania,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Orthodox,52,
2976,Romania,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Other,1,‡
2977,Romania,Gay men,All,DEXh16,"What is your religion, if any?",Jewish,0,‡
2978,Romania,Gay men,All,DEXh16,"What is your religion, if any?",Islam,2,‡
2979,Romania,Gay men,All,DEXh16,"What is your religion, if any?",Sikh,0,‡
2980,Romania,Gay men,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
2981,Romania,Gay men,All,DEXh16,"What is your religion, if any?",Buddhist,0,‡
2982,Spain,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Catholic,30,
2983,Greece,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Catholic,3,
2984,Spain,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Orthodox,0,
2985,Spain,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Other,2,
2986,Spain,Gay men,All,DEXh16,"What is your religion, if any?",Jewish,0,‡
2987,Spain,Gay men,All,DEXh16,"What is your religion, if any?",Islam,0,‡
2988,Greece,Gay men,All,DEXh16,"What is your religion, if any?",Islam,0,‡
2989,Greece,Gay men,All,DEXh16,"What is your religion, if any?",Sikh,0,‡
2990,Greece,Gay men,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
2991,Greece,Gay men,All,DEXh16,"What is your religion, if any?",Buddhist,0,‡
2992,Greece,Gay men,All,DEXh16,"What is your religion, if any?",Any other religion,4,
2993,Greece,Gay men,All,DEXh16,"What is your religion, if any?",Prefer not to say,0,‡
2994,Spain,Gay men,All,DEXh16,"What is your religion, if any?",No religion,65,
2995,Finland,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Protestant,22,
2996,Spain,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Protestant,1,
2997,Netherlands,Gay men,All,DEXh16,"What is your religion, if any?",Jewish,0,‡
2998,Netherlands,Gay men,All,DEXh16,"What is your religion, if any?",Islam,2,
2999,Netherlands,Gay men,All,DEXh16,"What is your religion, if any?",Sikh,0,‡
3000,Netherlands,Gay men,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
3001,Spain,Gay men,All,DEXh16,"What is your religion, if any?",Sikh,0,‡
3002,Spain,Gay men,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
3003,Spain,Gay men,All,DEXh16,"What is your religion, if any?",Buddhist,0,
3004,Spain,Gay men,All,DEXh16,"What is your religion, if any?",Any other religion,2,
3005,Spain,Gay men,All,DEXh16,"What is your religion, if any?",Prefer not to say,0,‡
3006,Finland,Gay men,All,DEXh16,"What is your religion, if any?",No religion,59,
3007,Finland,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Catholic,5,
3008,Luxembourg,Bisexual women,All,DEXh16,"What is your religion, if any?",No religion,66,‡
3009,Poland,Gay men,All,DEXh16,"What is your religion, if any?",Jewish,0,‡
3010,Poland,Gay men,All,DEXh16,"What is your religion, if any?",Islam,0,‡
3011,Cyprus,Bisexual women,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
3012,Cyprus,Bisexual women,All,DEXh16,"What is your religion, if any?",Buddhist,0,‡
3013,Cyprus,Bisexual women,All,DEXh16,"What is your religion, if any?",Any other religion,3,‡
3014,Cyprus,Bisexual women,All,DEXh16,"What is your religion, if any?",Prefer not to say,0,‡
3015,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",No religion,77,
3016,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Catholic,8,
3017,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Protestant,3,‡
3018,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Orthodox,1,‡
3019,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Other,1,‡
3020,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",Jewish,0,‡
3021,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",Islam,0,‡
3022,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",Sikh,0,‡
3023,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
3024,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",Buddhist,2,‡
3025,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",Any other religion,9,
3026,Czechia,Bisexual women,All,DEXh16,"What is your religion, if any?",Prefer not to say,0,‡
3027,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",No religion,58,
3028,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Catholic,15,
3029,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Protestant,18,
3030,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Orthodox,1,‡
3031,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Other,2,
3032,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",Jewish,1,‡
3033,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",Islam,0,‡
3034,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",Sikh,0,‡
3035,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
3036,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",Buddhist,1,‡
3037,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",Any other religion,4,
3038,Germany,Bisexual women,All,DEXh16,"What is your religion, if any?",Prefer not to say,0,‡
3039,Denmark,Bisexual women,All,DEXh16,"What is your religion, if any?",No religion,68,
3040,Denmark,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Catholic,1,‡
3041,Netherlands,Gay men,All,DEXh16,"What is your religion, if any?",Buddhist,1,‡
3042,Netherlands,Gay men,All,DEXh16,"What is your religion, if any?",Any other religion,15,
3043,Netherlands,Gay men,All,DEXh16,"What is your religion, if any?",Prefer not to say,0,‡
3044,Poland,Gay men,All,DEXh16,"What is your religion, if any?",No religion,57,
3045,Poland,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Catholic,37,
3046,Poland,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Protestant,1,
3047,Poland,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Orthodox,0,
3048,Poland,Gay men,All,DEXh16,"What is your religion, if any?",Christian - Other,1,
3049,Denmark,Bisexual women,All,DEXh16,"What is your religion, if any?",Any other religion,5,‡
3050,Denmark,Bisexual women,All,DEXh16,"What is your religion, if any?",Prefer not to say,0,‡
3051,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",No religion,84,
3052,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Catholic,1,‡
3053,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Protestant,2,‡
3054,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Orthodox,2,‡
3055,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",Christian - Other,2,‡
3056,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",Jewish,0,‡
3057,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",Islam,0,‡
3058,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",Sikh,0,‡
3059,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",Hindu,0,‡
3060,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",Buddhist,2,‡
3061,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",Any other religion,7,
3062,Estonia,Bisexual women,All,DEXh16,"What is your religion, if any?",Prefer not to say,0,‡
3063,Greece,Bisexual women,All,DEXh16,"What is your religion, if any?",No religion,55,
